word,score
"easy",0.062189886819349595
"simple",0.0224071301645247
"use",0.02162829686209021
"quite",0.014916826308543425
"very",0.011725760640516334
"straightforward",0.011713308503722184
"ease",0.011713308503722184
"powerful",0.008619093649778994
"line",0.008619093649778994
"even",0.00830630216483708
"more",0.00781976709123455
"http",0.006021666738651641
"easily",0.006000950761944451
"verbose",0.005827555715630729
"notably",0.005827555715630729
"simplify",0.005827555715630729
"elegant",0.005827555715630729
"intermediate",0.005827555715630729
"decide",0.005827555715630729
"simplicity",0.005827555715630729
"practically",0.005827555715630729
"engine",0.005827555715630729
"corresponding",0.005827555715630729
"candidate",0.005827555715630729
"cross",0.005827555715630729
"messaging",0.005827555715630729
"architecture",0.005827555715630729
"library",0.005798089424540208
"make",0.0050026177451854255
"probably",0.0046610546877892504
"just",0.0045223102927841605
"follow",0.004202180309561631
"however",0.004202180309561631
"exist",0.0038503583517963146
"prefer",0.0035223329971851153
"hsqldb",0.0035223329971851153
"heavyweight",0.0035223329971851153
"parser",0.0035223329971851153
"language",0.0035223329971851153
"communication",0.0035223329971851153
"most",0.0034303315996569664
"convert",0.003276908690282937
"less",0.003191191901335212
"expiration",0.002906603998825393
"alive",0.002906603998825393
"disabled",0.002906603998825393
"indefinite",0.002906603998825393
"readable",0.002906603998825393
"everywhere",0.002906603998825393
"vastly",0.002906603998825393
"resource",0.002906603998825393
"handling",0.002906603998825393
"random",0.002906603998825393
"difficult",0.002906603998825393
"overhead",0.002906603998825393
"similary",0.002906603998825393
"restfull",0.002906603998825393
"helpful",0.002906603998825393
"plainconnectionsocketfactory",0.002906603998825393
"handy",0.002906603998825393
"bloated",0.002906603998825393
"configureable",0.002906603998825393
"castor",0.002906603998825393
"distribution",0.002906603998825393
"network",0.002906603998825393
"breeze",0.002906603998825393
"flexible",0.002906603998825393
"plain",0.002906603998825393
"transport",0.002906603998825393
"service",0.002906603998825393
"footprint",0.002906603998825393
"recover",0.002906603998825393
"sanity",0.002906603998825393
"love",0.002906603998825393
"character",0.002906603998825393
"meander",0.002906603998825393
"de)serialization",0.002906603998825393
"platform",0.002906603998825393
"converting",0.002906603998825393
"tow",0.002906603998825393
"campaign",0.002906603998825393
"scope",0.002906603998825393
"local",0.002906603998825393
"class1",0.002906603998825393
"thank",0.002906603998825393
"nifty",0.002906603998825393
"unfortunate",0.002906603998825393
"keystore",0.002906603998825393
"designed",0.002906603998825393
"modular",0.002906603998825393
"marshal",0.002906603998825393
"capable",0.002906603998825393
"manual",0.002906603998825393
"implementer",0.002906603998825393
"pain",0.002906603998825393
"scene",0.002906603998825393
"rewrite",0.002906603998825393
"laborious",0.002906603998825393
"hold",0.002906603998825393
"hard",0.0026720112244880377
"consider",0.0026720112244880377
"class",0.002594311569017258
"guess",0.0025555260869790522
"beanutil",0.0025555260869790522
"derby",0.0025555260869790522
"step",0.0025555260869790522
"pretty",0.0025555260869790522
"prove",0.0025555260869790522
"interface",0.0023444286129231046
"side",0.0022502376512868395
"parse",0.0020782474199068923
