word,score
"version",0.02329490859123642
"asm",0.019379312525620244
"hibernate",0.014310877150503385
"compatible",0.013516641822282575
"work",0.013054903514199953
"deprecate",0.012439683571786177
"incompatible",0.012439683571786177
"support",0.01001359552044143
"1.5.3",0.008252586078605476
"incompatibility",0.008252586078605476
"android",0.008233694811871256
"cglib",0.006107442070772786
"spring",0.00586090305005074
"detail",0.004807516318184253
"link",0.004807516318184253
"far",0.004106482776325764
"clash",0.004106482776325764
"binary",0.004106482776325764
"elsewhere",0.004106482776325764
"raise",0.004106482776325764
"supply",0.004106482776325764
"java8",0.004106482776325764
"software",0.004106482776325764
"hope",0.004106482776325764
"lib",0.004106482776325764
"cann't",0.004106482776325764
"wsjar",0.004106482776325764
"maybe",0.004106482776325764
"ship",0.004106482776325764
"sni",0.004106482776325764
"conflicting",0.004106482776325764
"namevaluepair",0.004106482776325764
"lollipop",0.004106482776325764
"onwards",0.004106482776325764
"build.gradle",0.004106482776325764
"sync",0.004106482776325764
"secret",0.004106482776325764
"driver",0.004106482776325764
"jsch",0.004106482776325764
"portability",0.004106482776325764
"still",0.0035699895767244668
"jar",0.0034413858430244553
"require",0.0031488268449754112
"one",0.0031488268449754112
"problem",0.002994756429025431
"come",0.002801909679489371
"great",0.002801909679489371
"dependency",0.0025089202616860673
"class",0.002389475311808494
"later",0.002385554473343607
"partially",0.002385554473343607
"arbitrary",0.002385554473343607
"pre",0.002385554473343607
"existing",0.002385554473343607
"lock",0.002385554473343607
"tiny",0.002385554473343607
"speed",0.002385554473343607
"certain",0.002385554473343607
"defaulthttpclient",0.002385554473343607
"httpclientbuilder",0.002385554473343607
"hook",0.002385554473343607
"file",0.002355454966418319
"start",0.002037173468512404
"dynamic",0.001768333689035925
"switch",0.001768333689035925
"protocol",0.001768333689035925
"widely",0.001768333689035925
"indeed",0.001768333689035925
"release",0.001768333689035925
"situation",0.001768333689035925
"not",0.001768333689035925
"sound",0.001768333689035925
"block",0.001768333689035925
"full",0.001768333689035925
"now",0.0016712065405657711
"object",0.0014679408883630746
"add",0.0014543190416519782
"late",0.0013857718197763476
"turn",0.0013857718197763476
"error",0.0013857718197763476
"guess",0.0013857718197763476
"reason",0.0013857718197763476
"properly",0.0013857718197763476
"connect",0.0013857718197763476
"issue",0.0013780788431992654
"library",0.001306026075824814
"fine",0.0011146931672212836
"seem",0.0011146931672212836
"replace",0.0011146931672212836
"code",0.0010352452177401828
"httpclient",0.0010132262477002877
"robust",0.0009093049047452429
"finally",0.0009093049047452429
"mention",0.0009093049047452429
"web",0.0009093049047452429
"app",0.0009093049047452429
"create",0.0007826854962470885
"fast",0.000772112898177864
"only",0.000772112898177864
"see",0.000772112898177864
"remove",0.0007473460320614752
"small",0.0007473460320614752
"do",0.0007473460320614752
"have",0.0007473460320614752
"common",0.0007473460320614752
"generic",0.0007473460320614752
"show",0.0007473460320614752
"look",0.0007038628199730335
"know",0.0006311700088357192
"so",0.0006311700088357192
"generate",0.000616274213438814
"depend",0.000616274213438814
"additional",0.000616274213438814
"module",0.000616274213438814
"level",0.000616274213438814
"will",0.0005304711349250501
"'d",0.0005083141530003014
"project",0.0005083141530003014
"may",0.0004590555510571449
"can",0.000429361627635628
"default",0.00041830901467148306
"source",0.00041830901467148306
"run",0.00041830901467148306
"client",0.00041830901467148306
"need",0.00040295825415788064
"use",0.00036906264436928045
"most",0.0003426615813621322
"powerful",0.0003426615813621322
"line",0.0003426615813621322
"contain",0.0002787621603707384
"example",0.00027024348545428667
"probably",0.00022465705099620505
"server",0.00022465705099620505
"well",0.00022243666048756753
"should",0.0002206003066989289
"then",0.00019979776537239191
"proxy",0.0001788454944114127
"-",0.0001788454944114127
"however",0.0001788454944114127
"interface",0.0001788454944114127
"directly",0.0001788454944114127
"want",0.00016519595194020335
"as",0.0001401496060899625
"database",0.0001401496060899625
"check",0.00010762790147448377
"note",8.05159728258847e-05
"include",8.05159728258847e-05
"very",4.233112704236339e-05
"way",4.233112704236339e-05
"more",3.1095460391619874e-05
"find",2.585093997531596e-05
"would",2.1403607049973655e-05
"read",7.334037914171783e-06
"provide",7.334037914171783e-06
"make",7.334037914171783e-06
"custom",2.7003442112816e-06
"other",2.477889426167953e-06
"here",3.591757203818364e-07
"new",2.2320471243977017e-07
