word,score
"library",1.1795338013933168
"popular",1.1129040814645388
"well",0.8848681887859485
"byte",0.8356452092405606
"provide",0.7144180485264975
"know",0.7055276960123307
"personally",0.6663132695990803
"eclipse",0.6663132695990803
"sqlite",0.6663132695990803
"http://www.sqlite.org/",0.6663132695990803
"actively",0.6663132695990803
"develop",0.6663132695990803
"would",0.6591673732008658
"large",0.5969985515430858
"community",0.5969985515430858
"stable",0.5969985515430858
"widespread",0.5969985515430858
"opposite",0.5969985515430858
"sql",0.5969985515430858
"storage",0.5969985515430858
"engineering",0.5969985515430858
"maintain",0.5564520407322694
"widely",0.5564520407322694
"manipulation",0.5564520407322694
"standard",0.5564520407322694
"news",0.5564520407322694
"miss",0.5564520407322694
"use",0.5360728577399732
"task",0.5276838334870914
"like",0.5276838334870914
"together",0.5276838334870914
"arg",0.5276838334870914
"pretty",0.5276838334870914
"fix",0.5276838334870914
"user",0.5053694783556703
"seem",0.5053694783556703
"objenesis",0.5053694783556703
"bad",0.5053694783556703
"inject",0.5053694783556703
"code",0.4916880153199674
"solve",0.48713732267627485
"bug",0.48713732267627485
"app",0.48713732267627485
"document",0.47172225469354906
"tool",0.47172225469354906
"little",0.47172225469354906
"less",0.47172225469354906
"small",0.47172225469354906
"object",0.46128477386024236
"hard",0.45836911543109676
"great",0.45836911543109676
"constructor",0.45836911543109676
"pojo",0.4465908118654584
"bean",0.4465908118654584
"able",0.4465908118654584
"much",0.4465908118654584
"result",0.4465908118654584
"default",0.4360547602996758
"information",0.4360547602996758
"most",0.42652374231924334
"good",0.4178226046202803
"probably",0.40981833385292665
"proxy",0.4024075366375545
"database",0.3955082494888593
"package",0.3955082494888593
"name",0.38905439737510217
"include",0.38299193519345875
"problem",0.38299193519345875
"javassist",0.3718693716824363
"read",0.35720902426324874
"new",0.3485078865642858
"simple",0.3485078865642858
"cglib",0.3485078865642858
"when",0.3485078865642858
"try",0.3330928185815599
"just",0.3295836866004329
"more",0.3261935314328648
"way",0.3229145491505657
"very",0.3229145491505657
"file",0.3136772171374642
"parse",0.3136772171374642
"could",0.31077846345013893
"can",0.31022898152685197
"support",0.29995710498611566
"then",0.2974253241876867
"create",0.25687881337687024
"class",0.2068012845856213
