word,score
"easy",1.055086591774126
"use",0.6882910766044099
"simple",0.6023593101111111
"very",0.4783919246675047
"library",0.46598866227884117
"quite",0.4657729553203257
"more",0.4027080634973639
"just",0.3255147521979584
"powerful",0.3159435128290691
"line",0.3159435128290691
"make",0.30869915677070875
"can",0.3063989941005945
"code",0.3035111205678811
"example",0.2866106252145422
"even",0.2829438984142572
"parse",0.2710790765385493
"convert",0.2645992772320361
"straightforward",0.26058460912942777
"ease",0.26058460912942777
"probably",0.25297428015612755
"follow",0.24839971397379906
"however",0.24839971397379906
"also",0.2430974772835211
"easily",0.23294926157706122
"most",0.21062900855271274
"method",0.209962318481608
"httpclient",0.20231904172344278
"way",0.1993299686114603
"interface",0.19871977117903925
"http",0.19543845684707084
"such",0.19531271579696755
"api",0.18630918212813027
"performance",0.18110619370058328
"exist",0.18042123062084253
"read",0.1763995181546907
"less",0.17471194618279592
"other",0.17420436938576064
"object",0.1708462125408305
"here",0.1700867590677828
"hard",0.16976633904855434
"consider",0.16976633904855434
"side",0.1654040043946142
"would",0.1627573760989792
"take",0.15797175641453454
"will",0.1565431056139328
"good",0.15474911282232603
"could",0.15347084614821674
"server",0.15178456809367652
"now",0.15178456809367652
"build",0.14903982838427943
"verbose",0.14740704976372487
"notably",0.14740704976372487
"simplify",0.14740704976372487
"elegant",0.14740704976372487
"intermediate",0.14740704976372487
"decide",0.14740704976372487
"simplicity",0.14740704976372487
"practically",0.14740704976372487
"engine",0.14740704976372487
"corresponding",0.14740704976372487
"candidate",0.14740704976372487
"cross",0.14740704976372487
"messaging",0.14740704976372487
"architecture",0.14740704976372487
"database",0.14648453684772567
"case",0.14648453684772567
"well",0.1456573150264936
"note",0.14184886488646617
"prefer",0.137395565612906
"hsqldb",0.137395565612906
"heavyweight",0.137395565612906
"parser",0.137395565612906
"language",0.137395565612906
"communication",0.137395565612906
"set",0.13402260215805112
"see",0.13402260215805112
"guess",0.13029230456471388
"beanutil",0.13029230456471388
"derby",0.13029230456471388
"step",0.13029230456471388
"pretty",0.13029230456471388
"prove",0.13029230456471388
"call",0.12907699502380954
"when",0.12907699502380954
"class",0.12765511394174153
"jar",0.12611245029516002
"custom",0.12611245029516002
"lightweight",0.12478258724831363
"next",0.12478258724831363
"idea",0.12478258724831363
"fact",0.12478258724831363
"seem",0.12478258724831363
"try",0.12336771058576292
"serialize",0.12336771058576292
"mention",0.12028082041389501
"single",0.12028082041389501
"should",0.11842210345152135
"understand",0.11647463078853061
"bit",0.11647463078853061
"common",0.11647463078853061
"require",0.11647463078853061
"want",0.11617674708794969
"connection",0.1131775593657029
"above",0.1131775593657029
"depend",0.1131775593657029
"look",0.11109522406893171
"reflection",0.11026933626307614
"pojo",0.11026933626307614
"much",0.11026933626307614
"bean",0.11026933626307614
"able",0.11026933626307614
"then",0.11015752747692098
"thing",0.10766784204930266
"source",0.10766784204930266
"list",0.10766784204930266
"start",0.10531450427635637
"need",0.10340487722529304
"instead",0.10316607521488402
"byte",0.10316607521488402
"deserializer",0.10118971206245102
"actually",0.10118971206245102
"serialization",0.10118971206245102
"go",0.09935988558951962
"-",0.09935988558951962
"package",0.09765635789848377
"as",0.09765635789848377
"datum",0.09606281416669189
"implement",0.09606281416669189
"runtime",0.09606281416669189
"check",0.09606281416669189
"property",0.09606281416669189
"create",0.09514030125069267
"problem",0.09456590992431078
"write",0.09315459106406514
"find",0.09055309685029164
"fast",0.08934840143870074
"how",0.08605133001587302
"cglib",0.08605133001587302
"new",0.08605133001587302
"may",0.08407496686344003
"expiration",0.08226089748136793
"alive",0.08226089748136793
"disabled",0.08226089748136793
"indefinite",0.08226089748136793
"readable",0.08226089748136793
"everywhere",0.08226089748136793
"vastly",0.08226089748136793
"resource",0.08226089748136793
"handling",0.08226089748136793
"random",0.08226089748136793
"difficult",0.08226089748136793
"overhead",0.08226089748136793
"similary",0.08226089748136793
"restfull",0.08226089748136793
"helpful",0.08226089748136793
"plainconnectionsocketfactory",0.08226089748136793
"handy",0.08226089748136793
"bloated",0.08226089748136793
"configureable",0.08226089748136793
"castor",0.08226089748136793
"distribution",0.08226089748136793
"network",0.08226089748136793
"breeze",0.08226089748136793
"flexible",0.08226089748136793
"plain",0.08226089748136793
"transport",0.08226089748136793
"service",0.08226089748136793
"footprint",0.08226089748136793
"recover",0.08226089748136793
"sanity",0.08226089748136793
"love",0.08226089748136793
"character",0.08226089748136793
"meander",0.08226089748136793
"de)serialization",0.08226089748136793
"platform",0.08226089748136793
"converting",0.08226089748136793
"tow",0.08226089748136793
"campaign",0.08226089748136793
"scope",0.08226089748136793
"local",0.08226089748136793
"class1",0.08226089748136793
"thank",0.08226089748136793
"nifty",0.08226089748136793
"unfortunate",0.08226089748136793
"keystore",0.08226089748136793
"designed",0.08226089748136793
"modular",0.08226089748136793
"marshal",0.08226089748136793
"capable",0.08226089748136793
"manual",0.08226089748136793
